body|category|title|url
"
Esta mañana trascendió la muerte de un hombre en la avenida principal del Centro Histórico potosino, pues familiares lo encontraron colgado al interior de su academia de belleza.

Elementos de la Fuerza Metropolitana Estatal fueron los primeros respondientes y acordonaron avenida Carranza, entre Reforma y Simón Bolívar.

Personal de Servicios Periciales realizó el levantamiento del cuerpo para trasladarlo al Semele.

Información extraoficial señaló que esta muerte podría estar relacionada con la crisis económica derivada de la pandemia, debido a que decenas de negocios cerraron sus puertas de manera indefinida ante la contingencia sanitaria.

etp
"|INICIO // OPINION // CARTONES|Encuentran a hombre colgado en academia de belleza del Centro Histórico de SLP|https://sanluis.eluniversal.com.mx/metropoli/27-05-2020/localizan-hombre-colgado-en-academia-de-belleza-del-centro-historico-de-slp
"
Walt Disney World Resort presentó los planes de reapertura de sus parques, después de meses de mantener sus puertas cerradas debido a la pandemia por el nuevo coronavirus. 

La compañía comenzará una apertura gradual de Magic Kingdom y Animal Kingdom el sábado 11 de julio de 2020. Para el miércoles 15 de julio abrirá EPCOT y Hollywood Studios. 

La propuesta ya fue aprobada por las autoridades del Condado de Orange y se espera la aprobación del gobernador de Florida, Ron DeSantis, para que se concrete. 

El parque emplea a cerca de 70,000 personas, la mayoría de las cuales tuvo que subsistir sin un sueldo durante las últimas semanas. 




 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 



Bring a little magic to your video calls with virtual backgrounds designed to transport you to some of your favorite Disney spots, from Cinderella Castle to Spaceship Earth. Explore the collection at the link in our bio. #DisneyMagicMoments ✨

Una publicación compartida por  Walt Disney World (@waltdisneyworld) el 10 de Abr de 2020 a las 7:42 PDT




El 20 de mayo abrió Disney Springs, un paseo comercial con restaurantes y tiendas temáticas de las películas de la franquicia. Aún no se presenta una fecha de reapertura para el parque Disneyland, ubicado en Anaheim, California. 

Recomendamos: Mariachi de Disney EPCOT rinde homenaje a México en video 

El coronavirus cambiará la experiencia Disney… 

La reapertura por fases de Walt Disney World contará con estrictas medidas sanitarias y de distanciamiento social en las primeras semanas. 

Todos los trabajadores y visitantes deberán usar cubrebocas y serán sometidos a un control de temperatura antes de ingresar a los parques del resort. 

Antes de la pandemia por coronavirus, Magic Kingdom en Walt Disney World recibía a 20.9 millones de visitantes al año. Pero este ritmo no se podrá seguir en 2020. 

Jim McPhee, vicepresidente senior de operaciones de Walt Disney World, anunció que se reducirá la capacidad de visitantes en los parques y se suspenderán temporalmente los desfiles, los fuegos artificiales y otros eventos que aglomeran multitudes.

Además, las experiencias de ""alto contacto"", como las oportunidades de cambio de imagen, los patios de recreo y el encuentro con los personajes, no estarán disponibles temporalmente, pero los personajes seguirán en los parques para entretener y deleitar a los huéspedes. 

Disney aplicará medidas de distancia física en filas, restaurantes, hoteles, vehículos de transporte y otras instalaciones. Ya se han implementado algunas medidas de higiene, como agregar desinfectantes para manos y estaciones de lavado .

“El complejo también permitirá transacciones sin efectivo, mediante la configuración de un sistema de pago sin contacto”, señalan.


We’re pleased to share plans for the phased reopening of @WaltDisneyWorld Resort Theme Parks, Resort Hotels and Disney Stores. Learn more on the @DisneyParks Blog: https://t.co/T6xSgfVddW pic.twitter.com/LnoVYuWQ8T
— Disney Parks News (@DisneyParksNews) May 27, 2020


¿Qué hay sobre las reservaciones?

Disney anunció que gestionarán la asistencia a través de un nuevo sistema de reserva de parques temáticos que requerirá que todos los huéspedes obtengan una reservación con anticipacipon para ingresar al parque. ""En este momento, estamos pausando temporalmente la venta de boletos nuevos y las reservas de hoteles de Disney Resort para poder concentrarnos en quienes ya tenían un boleto antes de la pandemia"".

Quienes tengan pases anuales podrán realizar la reserva de boletos antes que se vendan nuevos. ""Reanudaremos la venta de boletos nuevos y las reservas de hotel después de ese período de tiempo. Las reservas de parques temáticos estarán limitadas y sujetas a disponibilidad. Pronto habrá más detalles sobre este nuevo sistema de reservas"", detallaron en su blog. 

¿Qué atracciones hay Walt Disney World? 

Las más populares son el Castillo de Cenicienta, Space Mountain y Star Wars Galaxy’s Edge. Pero también está Toy Story Land, el Árbol de la Vida y este año llegará la montaña Rusa de Guardianes de la Galaxia a Epcot. 




 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 



""The important thing is that we stick together."" - Buzz Lightyear - From our Toy Story sunrises  to yours, good morning and have a magical Monday! #DisneyMagicMoments

Una publicación compartida por  Walt Disney World (@waltdisneyworld) el 20 de Abr de 2020 a las 4:02 PDT




Lee: Las medidas que deben seguir visitantes en reapertura de Universal Orlando


GRÁFICO, LAS NUEVAS ATRACCIONES DE DISNEY PARA 2020





Lee 






¡Rompe récord! Jeff Bezos compra mansión de $165 millones de dólares 


La compra a David Geffen rompió el récord en el área de Los Ángeles 




 
"|||https://www.viveusa.mx/destinos/por-fin-los-parques-de-disney-world-ya-tienen-fecha-de-reapertura
"
Luego de darse a conocer la muerte de George Floyd, una afroamericano de 46 años en custodia de un agente de la policía blanco, manifestantes incendiaron el recinto policial de Minneapolis este jueves, en lo que es claramente una escalada en las protestas que han acaparado la atención de Estados Unidos.
De acuerdo con videos y testimonios, los manifestantes gritaban ""no puedo respirar"", en referencia a lo dicho por Floyd antes de morir, mientras hacían destozos en el recinto. El sometimiento de Floyd quedó captado en un video que se ha vuelto viral y ha encendido las protestas.
Lee también: Las fotos de la indignación y la protesta por la muerte de afroamericano en EU
“Se han perdido tantas vidas inocentes por la policía. Protestamos pacíficamente y no hay responsabilidad. Entonces pasa esto”, dijo la manifestante Cecilia Zwak a The Daily Beast.
 

Video from @WCCO helicopter feed shows large fires in the parking lot of @MinneapolisPD 3rd precinct pic.twitter.com/7bcVmxYZLh
 — David Schuman (@david_schuman) May 29, 2020

Lee también: ¿Qué sabemos sobre el afroestadounidense muerto bajo custodia policial en Minneapolis?
Darnella Frazier filmó la escena en la que George Floyd, esposado y desarmado, quedaba inconsciente bajo la presión de la rodilla del oficial de policía que lo había detenido, ocurrido el pasado lunes.
Al parecer Floyd, un exguardia de seguridad, trataba de pagar en una tienda con un billete falso de 20 dólares.
Después de rogar por su vida a varias veces y gritar que no podía respirar, Floyd quedó inerte en el suelo y murió muy poco después.
agv/ml
"|INICIO // Mundo // Manifestantes incendian central de policía de Minneapolis tras muerte de George Floyd|Manifestantes incendian central de policía de Minneapolis tras muerte de George Floyd|https://www.eluniversal.com.mx/mundo/manifestantes-incendian-central-de-policia-de-minneapolis-tras-muerte-de-george-floyd
"
La actriz Brooke Shields elevó la temperatura al publicar una foto de sí misma en su cuenta de Instagram. Presumió su bikini body ataviada con un traje de baño de dos piezas en color anaranjado neón. 

En la primera fotografía, la estrella de 54 años lució de espaldas a la cámara y en la segunda presumió su abdomen plano, fruto de intensas rutinas de ejercicio. 

Combinó su bikini, marca Melissa Odabash Bali, con un sombrero de palma y capas de joyas que incluyeron brazaletes, aretes, anillos y un reloj. Dejó suelta su cabellera mojada. 




 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 



TONIGHT at 6:30pm ET I’m going live with @catchngo on @selfmagazine Tune in and join us for a full body work out at home!

Una publicación compartida por  Brooke Shields (@brookeshields) el 26 de May de 2020 a las 10:21 PDT




Durante la década de los 80, Brooke Shields fue toda una covergirl. Apareció en la portada de Vogue cuando sólo tenía 14 años. También protagonizó una exitosa campaña para Calvin Klein y saltó a la fama por su protagónico en La Laguna Azul. 

Recomendamos: Hailey Bieber luce braless y microshort en partido con Justin 

Pero ser un ícono de moda no impidió que completara sus estudios. Se graduó de la licenciatura en Lenguas Romances de la Universidad de Princeton. 

Brooke Shields cumplirá 55 años el 31 de mayo, pero se mantiene en una excelente forma física. Realiza rutinas de ejercicio que incluyen abdominales, ejercicios de fuerza en barra, pesas y cardio. 

Durante el confinamiento, compartió una rutina de ejercicios de pilates. “Me gusta hacer este ejercicio en la pelota para quemar grasa en todo el cuerpo. Escuchen a su cuerpo y realicen modificaciones si es necesario, ¡lo importante es que se mantengan en movimiento! La actividad física es buena para el cuerpo y la mente”, escribió. 




 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 



I like to do this exercise on the ball for a full body burn (and great for your obliques!). Listen to your body and make modifications if you need to, the important thing is that you get your body moving! Activity is good for the body and mind 

Una publicación compartida por  Brooke Shields (@brookeshields) el 23 de May de 2020 a las 8:28 PDT




A principios de mayo compartió otra. Puedes verla aquí. 




 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 



This one is a little weird, but it works!

Una publicación compartida por  Brooke Shields (@brookeshields) el 7 de May de 2020 a las 9:00 PDT




Recientemente fue parte del elenco de la película Lo que siento por ti y es invitada frecuente a entregas de cine y de Broadway. 

Mira las fotos de Brooke Shields en la galería. 




 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida por Brooke Shields (@brookeshields) el 21 de Jun de 2019 a las 12:08 PDT




Lee: Kylie Jenner presume ‘abs’ con lencería en redes sociales

Te interesa: Kourtney Kardashian presume bikini en medio del desierto
"|||https://www.viveusa.mx/showbiz/brooke-shields-presume-bikini-neon-de-impacto-los-54-anos
"
Juchitán de Zaragoza—. Todo comenzó con 20 tejedoras hace 15 días, hoy ya son 35 mujeres zapotecas de distintas secciones de Juchitán las que elaboran más de 50 cubrebocas artesanales al día para el mercado mexicano, estadounidense y canadiense. 

Es una forma de seguir en pie, dicen, ante la emergencia sanitaria por el coronavirus que golpea al país.

Las 20 tejedoras y 15 modistas de ropa típica pertenecen a la agrupación Bellas Juchitecas, todas ellas son bordadoras y tejedoras con más de 20 años de experiencia; la más joven tiene 11 años de edad y las más grande, 60. 

Asimismo, todas son habitantes de la Novena, Octava y Séptima Sección de esta ciudad zapoteca del Istmo de Tehuantepec, así como de colonias populares.

En entrevista con EL UNIVERSAL, Sarahí Flores, coordinadora del grupo, cuenta que comenzaron con 20 tejedoras y en una semana generaron empleo para 15 costureras de las faldas típicas, conocidas como “rabonas”, quienes son las encargadas de armar los cubrebocas con máquinas dentro de sus talleres y que se habían quedado sin trabajo ante la crisis que paraliza al estado. 

Tan sólo en 15 días estas juchitecas han elaborado 200 cubrebocas, mismos que han enviado tanto a ciudades del país como al extranjero, por ejemplo: la Ciudad de México, Puerto Rico, Canadá y sobre todo a los Estados Unidos, país que se ha mantenido en los últimos días como foco rojo de la enfermedad por coronavirus, al acercar al millón y medio de contagios. 

Además, estas mujeres tienen una entrega pendiente de más de 400 piezas bordadas, por lo que todas ellas están trabajando sin cesar. Cada una de las bordadoras elabora y llena de flores seis cubrebocas al día, comenzando su jornada laboral a las ocho de la mañana y extendiéndola hasta las 10 de la noche. 

“Esto comenzó cuando la crisis [por coronavirus] estalló, porque a todas nosotras nos cancelaron los pedidos que teníamos de trajes y, al quedarnos sin trabajo, decidimos organizarnos y crear tapabocas con nuestros tejidos, con materiales lavables y resistentes.  Ha sido tanto el interés que esto nos vino a rescatar de la crisis”, comenta Sarahí Flores. 

Pero no sólo se trata de portar con orgullo los bordados zapotecas en los cubrebocas, cada una de las piezas está reforzada: comienzan con una primera capa de tela raso, luego le ponen pellón y por último popelina, un material resistente y de aspecto fino; cada pieza tiene un precio de 100 pesos.  Los hay con flores coloridas, como toda vestimenta del Istmo para mujeres, y con motivo se cadenilla, para los hombres. 

Las mujeres detrás de esta iniciativa, que además de ser clave para salvar vidas, llevan al mundo el arte del bordado, se llaman Florina Vásquez, Sarahí Flores, Sirena Ramírez, Beatriz Ramírez, Lucero Rasgado, Angélica María Rasgado, Claudia, Janet, Juana Villavicencio, Lucero Sánchez, Lucía Vásquez, Luz Elena Rasgado, Manuela Rasgado, María, Martha Luis Vásquez, Lucero Sánchez, Mayra, Rosy, Valentina Aquino Rasgado, Elianet Aquino, Gabriela y Maritza.

Todas ellas son las artesanas que desde un bastidor combaten el Covid-19, enfermedad que hasta el momento ha dejado 250 casos confirmados y 47 muertes en Oaxaca; la región del Istmo acumula 36 contagios y seis fallecimientos por Covid-19.
"|INICIO // Sociedad // Bordando cubrebocas que llegan hasta a EU, juchitecas se salvan de la crisis y hacen frente a la pandemia // |Bordando cubrebocas que llegan hasta a EU, juchitecas se salvan de la crisis y hacen frente a la pandemia|https://oaxaca.eluniversal.com.mx/sociedad/11-05-2020/bordando-cubrebocas-que-llegan-hasta-eu-juchitecas-se-salvan-de-la-crisis-y
"





La Universidad Nacional Autónoma de México (UNAM) creó un sitio dedicado dedicado a las estadísticas del coronavirus Covid-19 en México llamado covid19.ciga.unam.mx
En este portal se puede ver las cifras a nivel nacional de casos acumulados y muertes, incidencias, mortalidad y letalidad todo esto en una mapa.
También se pueden observar los números de casos de coronavirus Covid-19 a nivel estatal y municipal.
Número de coronavirus en municipios del Edomex
Dicha pagina señala que en el reporte del 27 de mayo a las 19:01 horas, en el Estado de México existen 13 mil 140 casos confirmados acumulados, 2 mil 326 activos y mil 393 defunciones.
Por ello, te decimos los municipios con más casos acumulados de coronavirus en el Estado de México. 

Nezahualcóyotl con mil 703
Ecatepec con mil 553
Naucalpan con 997
Tlalnepantla con 808
Toluca con 646
Chalco con 644
Chimalhuacan con 637
Ixtapaluca con 522
Atizapán de Zaragoza con 395
Tultitlán con 379
Nicolás Romero con 344
Tecámac con 341
Cuautitlán Izcalli con 326
Valle de Chalco con 303
La Paz con 278
Huixquilucan con 261
Cuautitlán con 243
Coacalco con 192
Texcoco con 189
Metepec con 177
Chicoloapan con 126
Zumpango con 108
Tultepec con 107
Zinacantepec 89
Acolman con 85
Lerma con 81
Ixtlahuaca con 79
Tlalmanalco con 68
Amecameca con 51
Atizapán con 51

Ahora bien, los casos activos en la entidad mexiquense de Covid-19 según la UNAM son los siguientes: 

Nezahualcóyotl con 258
Ecatepec con 255
Toluca con 179
Naucalpan con 171
Chalco con 154
Tlalnepantla con 127
Ixtapaluca con 111
Chimalhuacán con 74
Tultitlán con 63
Tecámac con 58
Valle de Chalco con 57
Nicolás Romero con 54
Cuautitlán con 53
Atizapán de Zaragoza con 52
Metepec con 46
Huixquilucan con 45
La Paz con 44
Cuautitlán Izcalli con 40
Coacalco con 34
Zumpango con 29
Texcoco con 25
Lerma con 21
Tlalmanalco con 21 
Zinacantepec con 21 
Tultepec con 19
Chicoloapan con 16
Acolman con 14
Atizapán con 13
Atlacomulco con 13
Amecameca con 12

Mientras que los municipios con mayor decesos son los siguientes:

Nezahualcóyotl con 184
Ecatepec con 171
Chimalhuacán con 86
Ixtapaluca con 76
Tlalnepantla con 76
Valle de Chalco con 73
Naucalpan con 68
Tultitlán con 64
Chalco con 63
Atizapán de Zaragoza con 57
Cuautitlán Izcalli con 44
Nicolás Romero con 40
La Paz con 32
Toluca con 31
Tecámac con 29
Cuautitlán con 25
Coacalco con 20 
Ixtlahuaca con 20
Texcoco con 15
Huixquilucan con 12
Tultepec con 12
Zumpango con 12
Metepec con 9
San Felipe del Progreso con 8
Atlacomulco con 7
Teoloyucan con 7
Zinacantepec con 7
Coyotepec con 6
Otumba con 6
Acolman con 5

Te Puede Interesar: 
¿Cuántos casos hay de coronavirus en Edomex? | MAPA
"||"Municipios con coronavirus en Edomex | MAPA UNAM "|http://www.unionedomex.mx/articulo/2020/04/28/salud/municipios-con-coronavirus-en-edomex-mapa-unam
" 0 % PULSO SOCIAL0 Todos han pasado por un par de noches sin dormir gracias a los molestos mosquitos. Pero ¿te habías imaginado que la solución a sus picaduras podría estar en las plantas? Hay ciertas variedades que son repelentes naturales y en De10.mx te contamos todo al respecto.
Los mosquitos pueden ser atraídos por varios factores, desde tu olor corporal hasta tu tipo de sangre. Además, llegan a transmitir enfermedades y alrededor del mundo, contribuyen en 725 mil muertes al año.
5 plantas que la NASA recomienda para purificar el aire en tu casa
Sin embargo, cuando se tienen personas con alergias, niños pequeños, mujeres embarazadas o hasta mascotas en casa, hay repelentes que pueden ser tóxicos. Sin mencionar que muchos dejan un olor desagradable o simplemente son inefectivos.
Basta con sembrar un par de estas plantas en tu jardín o en macetas dentro de tu casa para despedirte de los zumbidos en la noche. En varios casos incluso cuentan con otras propiedades que puedes aprovechar para aromatizar tu hogar o en infusiones para aliviar picaduras. 
1. Citronela (Cymbopogon Citratus)
Sus aceites escenciales desprenden un aroma que los mosquitos detestan. Puedes emplearla en parches, pulseras, velas o varillas de forma comercial.
2. Lavanda (Lavandula spica)
Tiene la ventaja adicional de que su aroma es fresco y agradable. Puedes cultivarla tú mismo y su mejor época para florecer es en julio y agosto. Luego de cosecharla, puedes usarla para aromatizar tu ropa o sábanas al secarla y colocarla en sacos de tela.

Foto: castleguard en Pixabay
 
3. Romero (Rosmarinus officinalis)
Contiene geraniol, una sustancia que muchos insectos suelen evitar. Además, puedes usarlo en ciertos platillos, por lo que lo aprovecharás por doble partida.
4. Caléndula (Calendula officinalis)
Tiene propiedades antiinflamatorias, antibacterianas, antisépticas y cicatrizantes por lo que no solo espanta a los mosquitos, también alivia el molestar provocado por sus picaduras si la aplicas sobre la piel en una infusión.
5. Albahaca (Ocimum basilicum)
Puedes colocar un par de macetas en la ventana de tu cocina para evitar que los mosquitos entren a tu hogar y de paso, usarla como ingrediente en tus recetas de salsas o pastas.
 Foto: Konstantin Kolosov en Pixabay 
 
6. Melisa (Melissa officinalis)
También conocida como bálsamo de limón, tiene propiedades relajantes si se prepara en té y es un excelente repelente natural, gracias a que contiene citronelol. Su aceite es muy común en varias fragancias cosméticas.
7. Menta (Mentha)
Te ayudará a repeler a los mosquitos de manera natural y si es preparada en infusión, puede limpiar y aliviar las picaduras de insectos con sus propiedades antisépticas. También sirve para otros malestares, como dolor estomacal.
8. Tanaceto (Tanacetum vulgare)
Conocida como hierba lombriguera, ha sido usada de forma tradicional como herramienta contra las plagas, entre ellas la de mosquitos. Es importante manejarla con precaución ya que es perjudicial ingerirla, por lo que basta con sembrarla en tu jardín.
 
Foto: ivabalk en Pixabay 
9. Poleo (Mentha pulegium)
A pesar de que es usada para aliviar trastornos gastrointestinales, también contiene pulegona, que además de repeler mosquitos, aleja a garrapatas y pulgas.
10. Geranio (Pelargonium graveolens)
Es otra planta que comparte con la citronela el compuesto citronelol y desprende un intenso olor a limón que mantiene a los moscos lejos.
 
 
TARJETA:

 
 
 

Ver esta publicación en Instagram

¿Ya te picotearon? Aunque los odiemos, estos insectos también pueden ser muy interesantes Para más #curiosidades sigue nuestras redes sociales y visita de10.com.mx . . . . . . #mosquitos #moscos #animales #datoscuriosos #datosnerds #muyinteresante #interesante
Una publicación compartida de  De10.mx (@de10mx) el 6 May, 2020 a las 8:12 PDT


 "|||https://de10.com.mx/vivir-bien/10-plantas-para-ahuyentar-los-molestos-mosquitos
"
Personal de la Procuraduria Federal de Proteccion al Ambiente (Profepa) y de la Fiscalía General de la República (FGR) con sede en Salina Cruz, aseguraron ejemplares de pericos silvestres mismos que permanecerán en resguardo. 
El decomiso sucedió en inmediaciones del municipio de Tehuantepec, donde se emitió un peritaje en materia de vida silvestre por la posesión de siete pericos atoleros y cinco loros.
Los siete pericos atoleros (Eupsittula canicularis) y cinco loros del género Amazona spp., fueron asegurados en un autobús. La dependencia determinó que se encuentran en la etapa de polluelos, con un porcentaje del 15 al 25% de presencia de plumaje en el cuerpo.
“La situación antes descrita, impide que  puedan ser liberados a su hábitat, al no tener la capacidad de volar, alimentarse por sí mismos y consecuentemente ser presa fácil de algún depredador”, cita un comunicado de la dependencia. La Profepa recibió a los polluelos en resguardo temporal para brindarles la atención y cuidados requeridos.



Foto: Profepa
En México desde el año 2008, y de acuerdo al artículo 60 Bis 2 de la Ley General de Vida Silvestre (LGVS) ningún ejemplar de ave correspondiente a la familia Psittacidae o psitácido, cuya distribución natural sea dentro del territorio nacional, podrá ser sujeto de aprovechamiento extractivo con fines de subsistencia o comerciales.  Todas las especies Nacionales de esta Familia se encuentran listadas en alguna categoría de riesgo dentro de la Norma Oficial Mexicana NOM-059-SEMARNAT-2010, por lo que se determina la necesidad de propiciar su recuperación y conservación o la recuperación y conservación de poblaciones de especies asociadas.
"|INICIO // Municipios // Aseguran pericos en el Istmo; permanecerán bajo resguardo de la Profepa // |Aseguran pericos en el Istmo; permanecerán bajo resguardo de la Profepa |https://oaxaca.eluniversal.com.mx/municipios/27-04-2020/aseguran-pericos-en-el-istmo-permaneceran-bajo-resguardo-de-la-profepa
"

PIB puede caer hasta 8.8% este año, la peor tasa desde 1932

Sin hacer un juego de pirotecnia ni entrarle a la carrera de los pronósticos catastróficos, el Banco de México (Banxico) anticipó una caída profunda para la economía nacional de hasta 8.8% para este año, y para el siguiente una recuperación, con crecimiento de 4%.

De materializarse el escenario, se tratará de la peor contracción desde 1932, cuando el Producto Interno Bruto (PIB) se desplomó 14.8%, y es la expectativa más severa que se hace en lo que va del año.

Por primera vez el banco central presentó tres escenarios en sus pronósticos dado el alto nivel de incertidumbre derivado de la pandemia causada por el Covid-19.
 
 

En la presentación del Informe trimestral de la inflación, el gobernador del Banxico, Alejandro Díaz de León, dijo que cada uno de los diferentes escenarios tiene un grado de afectación en la actividad económica con cierta probabilidad.
 Puedes leer: ¿Qué recomienda Banxico para el desconfinamiento?

“Estos escenarios ilustran lo que se tiene en materia de actividad económica, con sus propias características y dinámicas; esto será condicional a las acciones que se puedan tomar por el lado de salud y sus implicaciones para la actividad económica”, expuso.

Riesgos

Durante la videoconferencia, el responsable del banco central enumeró los riesgos para el crecimiento que pueden materializarse, como una prolongación del distanciamiento social o medidas más estrictas y episodios adicionales de volatilidad financiera.

También que las medidas de apoyo no sean efectivas para mitigar los efectos en la actividad productiva y secuelas permanentes.

Por el lado de lo que puede contribuir a que mejore la situación, mencionó una efectiva contención del Covid-19, que los estímulos otorgados sean efectivos para la recuperación económica y que la entrada en vigor del T-MEC propicie mayor inversión a la esperada.

Carrera y pirotecnia

La nueva previsión del banco central presentó un ajuste drástico, dado que la anterior estaba muy rezagada y todavía contemplaba un crecimiento para la economía en 2020, con un intervalo de entre 0.5% y 1.5%, mientras que para 2021 estaba entre 1.1% y 2.1%

La expectativa de la Secretaría de Hacienda calcula para 2020 un rango que va de una contracción de 3.9% a un avance de 0.1%; para 2021 un crecimiento entre 1.5% y 3.5%.
 Lee también: Cae ingreso per cápita de los mexicanos a su menor nivel

El Fondo Monetario Internacional (FMI) estima un retroceso de 6.6% para este año, y un crecimiento de 3% para 2021.

El Banco Mundial anticipa una caída de 6% este año, y una recuperación de 2.5% al siguiente.

Con ello, la recesión profunda de 8.8% del Banxico es la más dura de las anteriores, sin contar las que cada día hacen bancos privados.

“En cuanto a las expectativas de analistas si están revisando permanentemente con mucha frecuencia que a veces parece una carrera de haber quién revisa más rápido o con más pirotecnia, creo que al final del día esto refleja la incertidumbre a la que estamos sujetos, la dimensión del choque”, dijo Alejandro Díaz de León.

Reconoció que muchos tienen que hacer escenarios puntuales en sus pronósticos, pero en el caso del banco central optaron por la estrategia de tres escenarios porque no cuentan con elementos probabilísticos para inferir de manera estadística y con base en el pasado.

“Los analistas y pronosticadores hacen un ejercicio con la mayor seriedad posible, ponen en juego su reputación y eso abona que lo hagan con seriedad; aunque a veces parece muy rápido”, esgrimió.
 Te puede interesar: Indicadores económicos en México apuntan a una “devastación”: Citibanamex
 

Virus aniquilará hasta 1.4 millones de empleos
La profunda caída de la economía mexicana que provocará el Covid-19 tendrá otra víctima mortal: el empleo. Hasta 1.4 millones de trabajos se fulminarán durante este año, anticipó el Banco de México.
Esta destrucción equivale a borrar del mapa la nómina de 11 instituciones del sector público federal.
Si se materializa la previsión más pesimista del Banxico será como acabar con los trabajos del IMSS, ISSSTE, Pemex, CFE y las secretarías de Defensa Nacional, Educación Pública, Salud, Hacienda, Comunicaciones y Transportes, Agricultura y Gobernación.
Si se compara con la población de algún estado, significa extinguir a los habitantes de Baja California Sur y Colima, que suman 1.5 millones, o la de Aguascalientes, que por sí sola tiene 1.4 millones de pobladores.

“Se presenta una revisión a la baja en cuanto a los puestos de afiliados en el IMSS”, destacó el gobernador central, Alejandro Díaz de León, al dar a conocer el Informe trimestral de la inflación.
En el documento se expone que la incertidumbre en torno a las previsiones de crecimiento se traduce, a su vez, en dudas respecto a las expectativas para la variación del número de puestos de trabajo registrados en el IMSS.
También lee: Banxico prevé una destrucción de hasta 1.4 millones de empleos en 2020
Esto significa que el banco central sólo está cuantificando las pérdidas de plazas del mercado formal. Expertos prevén que se pierda una cifra similar de trabajos informales.
De acuerdo con el reporte, en 2020 puede observarse una variación negativa de entre un millón 400 mil y 800 mil puestos de trabajo; para 2021 se puede presentar una variación de una pérdida de 200 mil empleos y la creación de 400 mil.

Estrés inédito
En el informe se pone de relieve que los choques derivados de la pandemia han sometido al mercado laboral mexicano a un alto nivel de estrés inédito.
El empleo formal registrado en el IMSS sufrió una destrucción significativa en marzo y abril, y se concentró en los rubros más expuestos a la suspensión de actividades no esenciales durante la emergencia.
Pone de manifiesto que la literatura económica ha mostrado que los trabajadores que se separan temporalmente de sus puestos no sufren reducciones notorias en sus salarios al volver, pero los que se separan permanentemente padecen pérdidas significativas. De ahí la importancia de políticas públicas que protejan las relaciones laborales.
 
"|INICIO // Cartera // Se acerca la peor crisis en 88 años|Se acerca la peor crisis en 88 años|https://www.eluniversal.com.mx/cartera/se-acerca-la-peor-crisis-en-88-anos
"





Survivor México fue anunciado por TV Azteca, lo cual volvió locos a muchos fans de este formato.
El reality es más extremo que La Isla y que Exatlón México; incluso de Reto 4 Elementos.
TV Azteca anunció que hará este programa, por lo cual ya abrió los registros.
Registro para Survivor México
El registro para Survivor México se puede hacer en la página que ya creó la empresa del Ajusco:
http://acunmedya.mx/apply/survivor-mexico/1 
Dentro de las preguntas están: ¿Cuál es la cosa más loca que has hecho?, ¿Cuál es la cosa más desafortunada que te ha pasado?, ¿Conoces a alguien que haya aplicado o participado en Survivor? ¿Qué relación tienes con la persona y cómo se llama?.
Sobre Survivor México
Los retos que te pondrán en Survivor México no serán solo en la parte física, sino retos psicológicos en las condiciones más adversas.
Es un reto para demostrar tus capacidades físicas y mentales, llevando al límite sus habilidades en los climas y ambientes más extremos y compitiendo por sobrevivir.
Esta nueva aventura llamada Survivor, es el reality show de supervivencia más famoso en todo el mundo y llega a México por Azteca Uno.
Son 16 competidores, quienes separados en dos equipos, tendrán que demostrar quién tiene las capacidades necesarias para sobrevivir en las condiciones más extremas del medio ambiente, y todo bajo la dura ley de la selva, en donde sólo triunfa el más fuerte. 
¿Se va Exatlón México?
La televisora no ha dicho nada sobre el final de Exatlón México, que cerró con éxito la tercera temporada y la Copa Exatlón 2020.
Esta última temporada fue la más larga y se extendió 5 semanas más por la Copa Exatlón, por lo cual suponen que este año no haya más de este reality.
Survivor ya generó expectativa en México y puede ser una manera de refrescar su pantalla y descansar a Exatlón.
Survivor en el mundo
Survivor es un reality estadounidense que se hizo por varias temporadas.
Durante 39 días un grupo de personas se encontraban en una isla o desierto para sobrevivir.
El ganador se llevaba un millón de dólares.
Los concursantes deben superar pruebas para obtener recompensas (comida e higiene, entre otros) y para evitar ser eliminados. 
Las eliminaciones se producen por el voto directo de los concursantes. Uno a uno son eliminados hasta llegar a los dos finalistas.
Conductor de Survivor México
Ya se confirmó que el conductor de Survivor México es Arturo Islas Allende.
Quedaron descartados Bárbara de Regil y Carlos Guerrero ""El Warrior de Azteca Deportes"".
En redes sociales algunos mencionaron incluso a Jenni García, quien estuvo en Exatlón México.
Dónde se hará Survivor México
Se confirmó que se grabará en República Dominicana, que también fue escenario de Exatlón y de La Isla.
TE PUEDE INTERESAR
Orden de eliminaciones en La Isla el Reality 2020
Participantes de La Isla el Reality 2020 y ganador
Ganadores de la Copa Exatlón 2020
"||Survivor México, conductor y todo lo que debes saber|http://www.unionyucatan.mx/articulo/2020/05/05/espectaculos/survivor-mexico-conductor-y-todo-lo-que-debes-saber
